"ikey";"Location";"Source";"Dating";"Language";"ID";"uncertain_dating";"DAT_min";"DAT_max"
"PH277940";"Nicaea";"IK Iznik 218";"Roman Imp. period";"Greek";"I_1014";FALSE;-31;395
"PH277941";"Nicaea";"IK Iznik 219";"Roman Imp. period";"Greek";"I_1015";FALSE;-31;395
"PH277942";"Nicaea";"IK Iznik 220";"Roman Imp. period";"Greek";"I_1016";FALSE;-31;395
"PH277944";"Nicaea";"IK Iznik 222";"Roman Imp. period";"Greek";"I_1017";FALSE;-31;395
"PH277945";"Nicaea";"IK Iznik 223";"Roman Imp. period";"Greek";"I_1018";FALSE;-31;395
"PH277948";"Nicaea";"IK Iznik 226";"Roman Imp. period";"Greek";"I_1019";FALSE;-31;395
"PH277949";"Nicaea";"IK Iznik 227";"Roman Imp. period";"Greek";"I_1020";FALSE;-31;395
"PH277952";"Nicaea";"IK Iznik 230";"Roman Imp. period";"Greek";"I_1021";FALSE;-31;395
"PH277953";"Nicaea";"IK Iznik 275";"Roman Imp. period";"Greek";"I_1022";FALSE;-31;395
"PH277954";"Nicaea";"IK Iznik 276";"Roman Imp. period";"Greek";"I_1023";FALSE;-31;395
"PH277955";"Nicaea";"IK Iznik 277";"Roman Imp. period";"Greek";"I_1024";FALSE;-31;395
"PH277956";"Nicaea";"IK Iznik 278";"Roman Imp. period";"Greek";"I_1025";FALSE;-31;395
"PH277959";"Nicaea";"IK Iznik 281";"Roman Imp. period";"Greek";"I_1026";FALSE;-31;395
"PH277960";"Nicaea";"IK Iznik 282";"Roman Imp. period";"Greek";"I_1027";FALSE;-31;395
"PH277961";"Nicaea";"IK Iznik 283";"Roman Imp. period";"Greek";"I_1028";FALSE;-31;395
"PH277962";"Nicaea";"IK Iznik 284";"Roman Imp. period";"Greek";"I_1029";FALSE;-31;395
"PH277963";"Nicaea";"IK Iznik 285";"Roman Imp. period";"Greek";"I_1030";FALSE;-31;395
"PH277819";"Nicaea";"IK Iznik 33";"Roman Imp. period";"Greek";"I_1031";FALSE;-31;395
"PH277966";"Nicaea";"IK Iznik 331";"Roman Imp. period";"Greek";"I_1032";FALSE;-31;395
"PH277967";"Nicaea";"IK Iznik 332";"Roman Imp. period";"Greek";"I_1033";FALSE;-31;395
"PH277968";"Nicaea";"IK Iznik 333";"Roman Imp. period";"Greek";"I_1034";FALSE;-31;395
"PH277969";"Nicaea";"IK Iznik 334";"Roman Imp. period";"Greek";"I_1035";FALSE;-31;395
"PH277970";"Nicaea";"IK Iznik 335";"Roman Imp. period";"Greek";"I_1036";FALSE;-31;395
"PH277971";"Nicaea";"IK Iznik 336";"Roman Imp. period";"Greek";"I_1037";FALSE;-31;395
"PH277972";"Nicaea";"IK Iznik 337";"Roman Imp. period";"Greek";"I_1038";FALSE;-31;395
"PH277973";"Nicaea";"IK Iznik 338";"Roman Imp. period";"Greek";"I_1039";FALSE;-31;395
"PH277974";"Nicaea";"IK Iznik 339";"Roman Imp. period";"Greek";"I_1040";FALSE;-31;395
"PH277820";"Nicaea";"IK Iznik 34";"Roman Imp. period";"Greek";"I_1041";FALSE;-31;395
"PH277975";"Nicaea";"IK Iznik 340";"Roman Imp. period";"Greek";"I_1042";FALSE;-31;395
"PH277976";"Nicaea";"IK Iznik 341";"Roman Imp. period";"Greek";"I_1043";FALSE;-31;395
"PH277977";"Nicaea";"IK Iznik 342";"Roman Imp. period";"Greek";"I_1044";FALSE;-31;395
"PH277978";"Nicaea";"IK Iznik 343";"Roman Imp. period";"Greek";"I_1045";FALSE;-31;395
"PH277979";"Nicaea";"IK Iznik 344";"Roman Imp. period";"Greek";"I_1046";FALSE;-31;395
"PH277980";"Nicaea";"IK Iznik 345";"Roman Imp. period";"Greek";"I_1047";FALSE;-31;395
"PH277981";"Nicaea";"IK Iznik 346";"Roman Imp. period";"Greek";"I_1048";FALSE;-31;395
"PH277982";"Nicaea";"IK Iznik 347";"Roman Imp. period";"Greek";"I_1049";FALSE;-31;395
"PH277983";"Nicaea";"IK Iznik 348";"Roman Imp. period";"Greek";"I_1050";FALSE;-31;395
"PH277984";"Nicaea";"IK Iznik 349";"Roman Imp. period";"Greek";"I_1051";FALSE;-31;395
"PH277821";"Nicaea";"IK Iznik 35";"Roman Imp. period";"Greek";"I_1052";FALSE;-31;395
"PH277985";"Nicaea";"IK Iznik 350";"Roman Imp. period";"Greek";"I_1053";FALSE;-31;395
"PH277986";"Nicaea";"IK Iznik 351";"Roman Imp. period";"Greek";"I_1054";FALSE;-31;395
"PH277987";"Nicaea";"IK Iznik 352";"Roman Imp. period";"Greek";"I_1055";FALSE;-31;395
"PH277988";"Nicaea";"IK Iznik 353";"Roman Imp. period";"Greek";"I_1056";FALSE;-31;395
"PH277989";"Nicaea";"IK Iznik 354";"Roman Imp. period";"Greek";"I_1057";FALSE;-31;395
"PH277990";"Nicaea";"IK Iznik 355";"Roman Imp. period";"Greek";"I_1058";FALSE;-31;395
"PH277991";"Nicaea";"IK Iznik 356";"Roman Imp. period";"Greek";"I_1059";FALSE;-31;395
"PH277992";"Nicaea";"IK Iznik 357";"Roman Imp. period";"Greek";"I_1060";FALSE;-31;395
"PH277993";"Nicaea";"IK Iznik 358";"Roman Imp. period";"Greek";"I_1061";FALSE;-31;395
"PH277994";"Nicaea";"IK Iznik 359";"Roman Imp. period";"Greek";"I_1062";FALSE;-31;395
"PH277822";"Nicaea";"IK Iznik 36";"Roman Imp. period";"Greek";"I_1063";FALSE;-31;395
"PH277995";"Nicaea";"IK Iznik 360";"Roman Imp. period";"Greek";"I_1064";FALSE;-31;395
"PH277996";"Nicaea";"IK Iznik 361";"Roman Imp. period";"Greek";"I_1065";FALSE;-31;395
"PH277997";"Nicaea";"IK Iznik 362";"Roman Imp. period";"Greek";"I_1066";FALSE;-31;395
"PH277998";"Nicaea";"IK Iznik 363";"Roman Imp. period";"Greek";"I_1067";FALSE;-31;395
"PH277999";"Nicaea";"IK Iznik 364";"Roman Imp. period";"Greek";"I_1068";FALSE;-31;395
"PH278000";"Nicaea";"IK Iznik 365";"Roman Imp. period";"Greek";"I_1069";FALSE;-31;395
"PH278001";"Nicaea";"IK Iznik 366";"Roman Imp. period";"Greek";"I_1070";FALSE;-31;395
"PH278002";"Nicaea";"IK Iznik 367";"Roman Imp. period";"Greek";"I_1071";FALSE;-31;395
"PH278003";"Nicaea";"IK Iznik 368";"Roman Imp. period";"Latin";"I_1072";FALSE;-31;395
"PH278004";"Nicaea";"IK Iznik 369";"Roman Imp. period";"Latin";"I_1073";FALSE;-31;395
"PH277823";"Nicaea";"IK Iznik 37";"Roman Imp. period";"Greek";"I_1074";FALSE;-31;395
"PH278005";"Nicaea";"IK Iznik 370";"Roman Imp. period";"Greek/Latin";"I_1075";FALSE;-31;395
"PH278006";"Nicaea";"IK Iznik 371";"Roman Imp. period";"Greek/Latin";"I_1076";FALSE;-31;395
"PH277824";"Nicaea";"IK Iznik 38";"Roman Imp. period";"Greek";"I_1077";FALSE;-31;395
"PH277825";"Nicaea";"IK Iznik 39";"Roman Imp. period";"Greek";"I_1078";FALSE;-31;395
"PH277826";"Nicaea";"IK Iznik 40";"Roman Imp. period";"Greek";"I_1079";FALSE;-31;395
"PH277827";"Nicaea";"IK Iznik 41";"Roman Imp. period";"Greek";"I_1080";FALSE;-31;395
"PH277829";"Nicaea";"IK Iznik 43";"Roman Imp. period";"Greek";"I_1081";FALSE;-31;395
"PH277834";"Nicaea";"IK Iznik 54";"Roman Imp. period";"Greek";"I_1082";FALSE;-31;395
"PH277837";"Nicaea";"IK Iznik 57";"Roman Imp. period";"Greek";"I_1083";FALSE;-31;395
"PH277838";"Nicaea";"IK Iznik 58";"Roman Imp. period";"Greek";"I_1084";FALSE;-31;395
"PH277846";"Nicaea";"IK Iznik 66";"Roman Imp. period";"Greek";"I_1085";FALSE;-31;395
"PH277852";"Nicaea";"IK Iznik 72";"Roman Imp. period";"Greek";"I_1086";FALSE;-31;395
"PH277854";"Nicaea";"IK Iznik 81";"Roman Imp. period";"Greek";"I_1087";FALSE;-31;395
"PH277856";"Nicaea";"IK Iznik 86";"Roman Imp. period";"Greek";"I_1088";FALSE;-31;395
"PH277857";"Nicaea";"IK Iznik 87";"Roman Imp. period";"Greek";"I_1089";FALSE;-31;395
"PH277858";"Nicaea";"IK Iznik 88";"Roman Imp. period";"Greek";"I_1090";FALSE;-31;395
"PH277859";"Nicaea";"IK Iznik 89";"Roman Imp. period";"Greek";"I_1091";FALSE;-31;395
"PH277861";"Nicaea";"IK Iznik 95";"Roman Imp. period";"Greek";"I_1092";FALSE;-31;395
"PH277862";"Nicaea";"IK Iznik 96";"Roman Imp. period";"Greek";"I_1093";FALSE;-31;395
"PH277863";"Nicaea";"IK Iznik 97";"Roman Imp. period";"Greek";"I_1094";FALSE;-31;395
"PH277864";"Nicaea";"IK Iznik 98";"Roman Imp. period";"Greek";"I_1095";FALSE;-31;395
"PH277865";"Nicaea";"IK Iznik 99";"Roman Imp. period";"Greek";"I_1096";FALSE;-31;395
NA;"Nicaea";"BCH 24, 415–416, 112";"Roman";"Greek";"I_1097";FALSE;-74;395
NA;"Nicaea";"SEG 49: 1791";NA;"Greek";"I_1098";FALSE;NA;NA
NA;"Nicaea";"SEG 55: 1363";NA;"Greek";"I_1099";FALSE;NA;NA
NA;"Nicaea";"SEG 55: 1364bis";NA;"Greek";"I_1100";FALSE;NA;NA
"PH278292";"Nicaea";"IK Iznik 1321";"Late Hellenistic period";"Greek";"I_1101";FALSE;-150;-74
"PH278352";"Nicaea";"IK Iznik 1381";"Late Hellenistic period";"Greek";"I_1102";FALSE;-150;-74
"PH278488";"Nicaea";"IK Iznik 1593";"Late Hellenistic period";"Greek";"I_1103";FALSE;-150;-74
NA;"Nicaea";"SEG 44: 1007; TravMem 12, 350 - 353";"Late 7th century AD";"Greek";"I_1104";FALSE;680;699
"PH278338";"Nicaea";"IK Iznik 1367";"Hellenistic period";"Greek";"I_1105";TRUE;-336;-74
"PH278483";"Nicaea";"IK Iznik 1588";"Hellenistic period";"Greek";"I_1106";FALSE;-336;-74
"PH277844";"Nicaea";"IK Iznik 64";"end of the 3rd c. AD";"Greek";"I_1107";FALSE;280;299
NA;"Nicaea";"AE 2001, 1858";"end of the 2nd c. AD";"Greek";"I_1108";FALSE;180;199
NA;"Nicaea";"AE 2007, 1330";"end of the 2nd c. AD";"Greek";"I_1109";FALSE;180;199
"PH278408";"Nicaea";"IK Iznik 1443";"end of the 1st c. AD";"Greek";"I_1110";TRUE;80;99
"PH278454";"Nicaea";"IK Iznik 1492";"Byzantine period";"Greek";"I_1111";FALSE;395;799
"PH278032";"Nicaea";"IK Iznik 498";"Byzantine period";"Greek";"I_1112";FALSE;395;799
"PH278033";"Nicaea";"IK Iznik 499";"Byzantine period";"Greek";"I_1113";FALSE;395;799
"PH278037";"Nicaea";"IK Iznik 516,A";"Byzantine period";"Greek";"I_1114";FALSE;395;799
"PH278038";"Nicaea";"IK Iznik 516,B";"Byzantine period";"Greek";"I_1115";FALSE;395;799
"PH278039";"Nicaea";"IK Iznik 517";"Byzantine period";"Greek";"I_1116";FALSE;395;799
"PH278040";"Nicaea";"IK Iznik 518";"Byzantine period";"Greek";"I_1117";FALSE;395;799
"PH278041";"Nicaea";"IK Iznik 530";"Byzantine period";"Greek";"I_1118";FALSE;395;799
"PH278042";"Nicaea";"IK Iznik 531";"Byzantine period";"Greek";"I_1119";FALSE;395;799
"PH278043";"Nicaea";"IK Iznik 540";"Byzantine period";"Greek";"I_1120";FALSE;395;799
"PH278044";"Nicaea";"IK Iznik 550";"Byzantine period";"Greek";"I_1121";FALSE;395;799
"PH278045";"Nicaea";"IK Iznik 551";"Byzantine period";"Greek";"I_1122";FALSE;395;799
"PH278046";"Nicaea";"IK Iznik 552";"Byzantine period";"Greek";"I_1123";FALSE;395;799
"PH278047";"Nicaea";"IK Iznik 553";"Byzantine period";"Greek";"I_1124";FALSE;395;799
"PH278048";"Nicaea";"IK Iznik 554";"Byzantine period";"Greek";"I_1125";FALSE;395;799
"PH278049";"Nicaea";"IK Iznik 555";"Byzantine period";"Greek";"I_1126";FALSE;395;799
"PH278051";"Nicaea";"IK Iznik 557";"Byzantine period";"Greek";"I_1127";FALSE;395;799
"PH278052";"Nicaea";"IK Iznik 558";"Byzantine period";"Greek";"I_1128";FALSE;395;799
"PH278054";"Nicaea";"IK Iznik 570";"Byzantine period";"Greek";"I_1129";FALSE;395;799
"PH278056";"Nicaea";"IK Iznik 572";"Byzantine period";"Greek";"I_1130";FALSE;395;799
"PH278057";"Nicaea";"IK Iznik 573";"Byzantine period";"Greek";"I_1131";FALSE;395;799
"PH278058";"Nicaea";"IK Iznik 574";"Byzantine period";"Latin";"I_1132";FALSE;395;799
"PH278059";"Nicaea";"IK Iznik 575";"Byzantine period";"Greek";"I_1133";FALSE;395;799
"PH278061";"Nicaea";"IK Iznik 577";"Byzantine period";"Greek";"I_1134";FALSE;395;799
"PH278062";"Nicaea";"IK Iznik 578";"Byzantine period";"Greek";"I_1135";FALSE;395;799
"PH278063";"Nicaea";"IK Iznik 585";"Byzantine period";"Greek";"I_1136";FALSE;395;799
"PH278064";"Nicaea";"IK Iznik 586";"Byzantine period";"Greek";"I_1137";FALSE;395;799
"PH278066";"Nicaea";"IK Iznik 588";"Byzantine period";"Greek";"I_1138";FALSE;395;799
"PH278067";"Nicaea";"IK Iznik 589";"Byzantine period";"Greek";"I_1139";FALSE;395;799
"PH278068";"Nicaea";"IK Iznik 615";"Byzantine period";"Greek";"I_1140";FALSE;395;799
NA;"Nicaea";"SEG 58: 1448";"Byzantine period";"Greek";"I_1141";FALSE;395;799
NA;"Nicaea";"AE 2001, 1859";"beg. of the 3rd c. AD";"Greek";"I_1142";FALSE;200;220
"PH277855";"Nicaea";"IK Iznik 85";"beg. of the 2nd c. AD";"Greek";"I_1143";FALSE;100;120
"PH277875";"Nicaea";"IK Iznik 116";"after ca. 70–79 AD";"Greek";"I_1144";FALSE;70;79
NA;"Nicaea";"AE 2005, 1425";"after 212 AD";"Greek";"I_1145";FALSE;212;250
NA;"Nicaea";"SEG 55: 1357";"after 212 AD";"Greek";"I_1146";FALSE;212;250
NA;"Nicaea";"SEG 55: 1359";"after 212 AD";"Greek";"I_1147";FALSE;212;250
"PH277818";"Nicaea";"IK Iznik 32";"after 128 AD";"Greek";"I_1148";FALSE;128;150
NA;"Nicaea";"SEG 57: 1273";"AD 251 - 300";"Greek";"I_1149";FALSE;251;300
NA;"Nicaea";"SEG 44: 1008";"AD 243/244";"Greek";"I_1150";FALSE;243;244
NA;"Nicaea";"SEG 58: 1447";"AD 150 - 200";"Greek";"I_1151";FALSE;150;200
"PH277833";"Nicaea";"IK Iznik 53";"97/98–98/99 AD";"Greek";"I_1152";FALSE;97;99
"HD037032";"Nicaea";"AE 2001, 1857";"78/79 AD";"Greek";"I_1153";FALSE;78;79
"PH277828";"Nicaea";"IK Iznik 42";"70–79 AD";"Greek";"I_1154";TRUE;70;79
"PH277810";"Nicaea";"IK Iznik 25";"70–79 AD";"Greek";"I_1155";FALSE;70;79
"PH277811";"Nicaea";"IK Iznik 26";"70–79 AD";"Greek";"I_1156";FALSE;70;79
"PH277812";"Nicaea";"IK Iznik 27";"70–79 AD";"Greek";"I_1157";FALSE;70;79
"PH277813";"Nicaea";"IK Iznik 28";"70–79 AD";"Greek";"I_1158";FALSE;70;79
"PH277831";"Nicaea";"IK Iznik 51";"70–79 AD";"Greek";"I_1159";FALSE;70;79
"PH277832";"Nicaea";"IK Iznik 52";"70–79 AD";"Greek";"I_1160";FALSE;70;79
"PH278055";"Nicaea";"IK Iznik 571";"6th c. AD";"Greek";"I_1161";FALSE;500;599
"PH278206";"Nicaea";"IK Iznik 1161";"62/3 AD";"Greek";"I_1162";FALSE;62;63
NA;"Nicaea";"SEG 47: 1684";"5th/4th century BC";"Greek";"I_1163";FALSE;-499;-300
"PH278053";"Nicaea";"IK Iznik 559";"5th c. AD";"Greek";"I_1164";TRUE;400;499
"PH277805";"Nicaea";"IK Iznik 13";"58 AD";"Greek/Latin";"I_1165";FALSE;58;58
"PH278268";"Nicaea";"IK Iznik 1297";"4th c. AD";"Greek";"I_1166";TRUE;300;399
"PH278182";"Nicaea";"IK Iznik 1114";"4th c. AD";"Greek";"I_1167";FALSE;300;399
"PH277950";"Nicaea";"IK Iznik 228";"4th c. AD";"Greek";"I_1168";FALSE;300;399
"PH278481";"Nicaea";"IK Iznik 1586";"4th – 5th c. AD";"Greek";"I_1169";TRUE;300;499
"PH278050";"Nicaea";"IK Iznik 556";"4th – 5th c. AD";"Greek";"I_1170";FALSE;300;499
"PH277848";"Nicaea";"IK Iznik 68";"414–416 AD";"Latin";"I_1171";FALSE;414;416
NA;"Nicaea";"SEG 55: 1362";"3rd century AD ";"Greek";"I_1172";TRUE;200;299
NA;"Nicaea";"SEG 51: 1712";"3rd century AD";"Greek";"I_1173";FALSE;200;299
NA;"Nicaea";"SEG 51: 1713";"3rd century AD";"Greek";"I_1174";FALSE;200;299
NA;"Nicaea";"SEG 56: 1394";"3rd century AD";"Greek";"I_1175";FALSE;200;299
NA;"Nicaea";"SEG 56: 1395";"3rd century AD";"Greek";"I_1176";FALSE;200;299
NA;"Nicaea";"SEG 55: 1338";"3rd century AD";"Greek";"I_1177";FALSE;200;299
NA;"Nicaea";"SEG 55: 1339";"3rd century AD";"Greek";"I_1178";FALSE;200;299
NA;"Nicaea";"SEG 55: 1360";"3rd century AD";"Greek";"I_1179";FALSE;200;299
NA;"Nicaea";"SEG 55: 1361";"3rd century AD";"Greek";"I_1180";FALSE;200;299
"PH278133";"Nicaea";"IK Iznik 1034";"3rd c. AD";"Greek";"I_1181";TRUE;200;299
"PH278147";"Nicaea";"IK Iznik 1062";"3rd c. AD";"Greek";"I_1182";TRUE;200;299
"PH278151";"Nicaea";"IK Iznik 1066";"3rd c. AD";"Greek";"I_1183";TRUE;200;299
"PH278193";"Nicaea";"IK Iznik 1131";"3rd c. AD";"Greek";"I_1184";TRUE;200;299
"PH278239";"Nicaea";"IK Iznik 1251";"3rd c. AD";"Greek";"I_1185";TRUE;200;299
"PH278285";"Nicaea";"IK Iznik 1314";"3rd c. AD";"Greek";"I_1186";TRUE;200;299
"PH278295";"Nicaea";"IK Iznik 1324";"3rd c. AD";"Greek";"I_1187";TRUE;200;299
"PH278302";"Nicaea";"IK Iznik 1331";"3rd c. AD";"Greek";"I_1188";TRUE;200;299
"PH278356";"Nicaea";"IK Iznik 1385";"3rd c. AD";"Greek";"I_1189";TRUE;200;299
"PH278360";"Nicaea";"IK Iznik 1389";"3rd c. AD";"Greek";"I_1190";TRUE;200;299
"PH278411";"Nicaea";"IK Iznik 1446";"3rd c. AD";"Greek";"I_1191";TRUE;200;299
"PH278463";"Nicaea";"IK Iznik 1508";"3rd c. AD";"Greek";"I_1192";TRUE;200;299
"PH278465";"Nicaea";"IK Iznik 1510";"3rd c. AD";"Greek";"I_1193";TRUE;200;299
"PH278470";"Nicaea";"IK Iznik 1515";"3rd c. AD";"Greek";"I_1194";TRUE;200;299
"PH278475";"Nicaea";"IK Iznik 1580";"3rd c. AD";"Greek";"I_1195";TRUE;200;299
"PH277849";"Nicaea";"IK Iznik 69";"3rd c. AD";"Greek";"I_1196";TRUE;200;299
NA;"Nicaea";"AE 2006, 1386";"3rd c. AD";"Greek";"I_1197";FALSE;200;299
NA;"Nicaea";"AE 2006, 1389";"3rd c. AD";"Greek";"I_1198";FALSE;200;299
NA;"Nicaea";"AE 2006, 1390";"3rd c. AD";"Greek";"I_1199";FALSE;200;299
NA;"Nicaea";"AE 2007, 1326";"3rd c. AD";"Greek";"I_1200";FALSE;200;299
"PH278136";"Nicaea";"IK Iznik 1042";"3rd c. AD";"Greek";"I_1201";FALSE;200;299
"PH278137";"Nicaea";"IK Iznik 1043";"3rd c. AD";"Greek";"I_1202";FALSE;200;299
"PH278138";"Nicaea";"IK Iznik 1044";"3rd c. AD";"Greek";"I_1203";FALSE;200;299
"PH278139";"Nicaea";"IK Iznik 1045";"3rd c. AD";"Greek";"I_1204";FALSE;200;299
"PH278145";"Nicaea";"IK Iznik 1057";"3rd c. AD";"Greek";"I_1205";FALSE;200;299
"PH278156";"Nicaea";"IK Iznik 1081";"3rd c. AD";"Greek";"I_1206";FALSE;200;299
"PH278157";"Nicaea";"IK Iznik 1082";"3rd c. AD";"Greek";"I_1207";FALSE;200;299
"PH278158";"Nicaea";"IK Iznik 1083";"3rd c. AD";"Greek";"I_1208";FALSE;200;299
"PH278160";"Nicaea";"IK Iznik 1085";"3rd c. AD";"Greek";"I_1209";FALSE;200;299
"PH278183";"Nicaea";"IK Iznik 1115";"3rd c. AD";"Greek";"I_1210";FALSE;200;299
"PH278186";"Nicaea";"IK Iznik 1121";"3rd c. AD";"Greek";"I_1211";FALSE;200;299
"PH278194";"Nicaea";"IK Iznik 1132";"3rd c. AD";"Greek";"I_1212";FALSE;200;299
"PH278226";"Nicaea";"IK Iznik 1237";"3rd c. AD";"Greek";"I_1213";FALSE;200;299
"PH278250";"Nicaea";"IK Iznik 1262";"3rd c. AD";"Greek";"I_1214";FALSE;200;299
"PH278251";"Nicaea";"IK Iznik 1263";"3rd c. AD";"Greek";"I_1215";FALSE;200;299
"PH278262";"Nicaea";"IK Iznik 1291";"3rd c. AD";"Greek";"I_1216";FALSE;200;299
"PH278283";"Nicaea";"IK Iznik 1312";"3rd c. AD";"Greek";"I_1217";FALSE;200;299
"PH278294";"Nicaea";"IK Iznik 1323";"3rd c. AD";"Greek";"I_1218";FALSE;200;299
"PH278347";"Nicaea";"IK Iznik 1376";"3rd c. AD";"Greek";"I_1219";FALSE;200;299
"PH278353";"Nicaea";"IK Iznik 1382";"3rd c. AD";"Greek";"I_1220";FALSE;200;299
"PH278354";"Nicaea";"IK Iznik 1383";"3rd c. AD";"Greek";"I_1221";FALSE;200;299
"PH278355";"Nicaea";"IK Iznik 1384";"3rd c. AD";"Greek";"I_1222";FALSE;200;299
"PH278357";"Nicaea";"IK Iznik 1386";"3rd c. AD";"Greek";"I_1223";FALSE;200;299
"PH278417";"Nicaea";"IK Iznik 1452";"3rd c. AD";"Greek";"I_1224";FALSE;200;299
"PH278437";"Nicaea";"IK Iznik 1472";"3rd c. AD";"Greek";"I_1225";FALSE;200;299
"PH278464";"Nicaea";"IK Iznik 1509";"3rd c. AD";"Greek";"I_1226";FALSE;200;299
"PH278466";"Nicaea";"IK Iznik 1511";"3rd c. AD";"Greek";"I_1227";FALSE;200;299
"PH278491";"Nicaea";"IK Iznik 1596";"3rd c. AD";"Greek";"I_1228";FALSE;200;299
"PH277914";"Nicaea";"IK Iznik 193";"3rd c. AD";"Greek";"I_1229";FALSE;200;299
"PH277964";"Nicaea";"IK Iznik 286";"3rd c. AD";"Greek";"I_1230";FALSE;200;299
"PH277841";"Nicaea";"IK Iznik 61";"3rd c. AD";"Greek";"I_1231";FALSE;200;299
"PH277842";"Nicaea";"IK Iznik 62";"3rd c. AD";"Greek";"I_1232";FALSE;200;299
"PH277843";"Nicaea";"IK Iznik 63";"3rd c. AD";"Greek";"I_1233";FALSE;200;299
"PH277845";"Nicaea";"IK Iznik 65";"3rd c. AD";"Greek";"I_1234";FALSE;200;299
"PH277860";"Nicaea";"IK Iznik 90";"3rd c. AD";"Greek";"I_1235";FALSE;200;299
"PH279814";"Nicaea";"SEG 33: 1080";"3rd c. AD";"Greek";"I_1236";FALSE;200;299
"PH278358";"Nicaea";"IK Iznik 1387";"3rd – 4th c. AD";"Greek";"I_1237";TRUE;200;399
"PH278176";"Nicaea";"IK Iznik 1101";"3rd – 4th c. AD";"Greek";"I_1238";FALSE;200;399
"PH278187";"Nicaea";"IK Iznik 1123";"3rd – 4th c. AD";"Greek";"I_1239";FALSE;200;399
"PH278297";"Nicaea";"IK Iznik 1326";"3rd – 4th c. AD";"Greek";"I_1240";FALSE;200;399
"PH278300";"Nicaea";"IK Iznik 1329";"3rd – 4th c. AD";"Greek";"I_1241";FALSE;200;399
"PH278349";"Nicaea";"IK Iznik 1378";"3rd – 4th c. AD";"Greek";"I_1242";FALSE;200;399
"PH278361";"Nicaea";"IK Iznik 1390";"3rd – 4th c. AD";"Greek";"I_1243";FALSE;200;399
"PH278420";"Nicaea";"IK Iznik 1455";"3rd – 4th c. AD";"Greek";"I_1244";FALSE;200;399
"PH278479";"Nicaea";"IK Iznik 1584";"3rd – 4th c. AD";"Greek";"I_1245";FALSE;200;399
"PH278486";"Nicaea";"IK Iznik 1591";"3rd – 4th c. AD";"Greek";"I_1246";FALSE;200;399
"PH277965";"Nicaea";"IK Iznik 287";"3rd – 4th c. AD";"Greek";"I_1247";FALSE;200;399
"PH277850";"Nicaea";"IK Iznik 70";"395–408 AD";"Latin";"I_1248";FALSE;395;408
"PH277847";"Nicaea";"IK Iznik 67";"379–392 AD";"Latin";"I_1249";FALSE;379;392
"PH278110";"Nicaea";"IK Iznik 1011";"364–367 AD";"Latin";"I_1250";FALSE;364;367
"PH278112";"Nicaea";"IK Iznik 1013";"364–367 AD";"Latin";"I_1251";FALSE;364;367
"PH278120";"Nicaea";"IK Iznik 1021";"364–367 AD";"Latin";"I_1252";FALSE;364;367
"PH278127";"Nicaea";"IK Iznik 1028";"364–367 AD";"Latin";"I_1253";FALSE;364;367
"PH278128";"Nicaea";"IK Iznik 1029";"364–367 AD";"Latin";"I_1254";FALSE;364;367
"PH278119";"Nicaea";"IK Iznik 1020";"363/364 AD";"Latin";"I_1255";FALSE;363;364
"PH278118";"Nicaea";"IK Iznik 1019";"361–363 AD";"Latin";"I_1256";FALSE;361;363
"PH278104";"Nicaea";"IK Iznik 1005";"337–340 AD";"Greek";"I_1257";FALSE;337;340
"PH278109";"Nicaea";"IK Iznik 1010";"337–340 AD";"Latin";"I_1258";FALSE;337;340
"PH278117";"Nicaea";"IK Iznik 1018";"337–340 AD";"Latin";"I_1259";FALSE;337;340
"PH278124";"Nicaea";"IK Iznik 1025";"337–340 AD";"Latin";"I_1260";FALSE;337;340
"PH278126";"Nicaea";"IK Iznik 1027";"337–340 AD";"Latin";"I_1261";FALSE;337;340
NA;"Nicaea";"SEG 55: 1356";"2nd/3rd century AD ";"Greek";"I_1262";TRUE;100;299
NA;"Nicaea";"SEG 55: 1353";"2nd/3rd century AD";"Greek";"I_1263";FALSE;100;299
NA;"Nicaea";"SEG 55: 1354";"2nd/3rd century AD";"Greek";"I_1264";FALSE;100;299
NA;"Nicaea";"SEG 55: 1355";"2nd/3rd century AD";"Greek";"I_1265";FALSE;100;299
NA;"Nicaea";"SEG 55: 1364";"2nd/3rd century AD";"Greek";"I_1266";FALSE;100;299
"PH278367";"Nicaea";"IK Iznik 1396";"2nd half of the 2nd c. AD";"Greek";"I_1267";FALSE;150;199
NA;"Nicaea";"SEG 55: 1350";"2nd century AD ";"Greek";"I_1268";TRUE;100;199
NA;"Nicaea";"SEG 55: 1351";"2nd century AD ";"Greek";"I_1269";TRUE;100;199
NA;"Nicaea";"SEG 55: 1352";"2nd century AD ";"Greek";"I_1270";TRUE;100;199
NA;"Nicaea";"SEG 49: 1789";"2nd century AD";"Greek";"I_1271";FALSE;100;199
NA;"Nicaea";"SEG 57: 1278";"2nd century AD";"Greek";"I_1272";FALSE;100;199
NA;"Nicaea";"SEG 56: 1392";"2nd century AD";"Greek";"I_1273";FALSE;100;199
NA;"Nicaea";"SEG 56: 1393";"2nd century AD";"Greek";"I_1274";FALSE;100;199
NA;"Nicaea";"SEG 55: 1348";"2nd century AD";"Greek";"I_1275";FALSE;100;199
NA;"Nicaea";"SEG 55: 1349";"2nd century AD";"Greek";"I_1276";FALSE;100;199
